genres,app_name,tags,id
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",VERSUS: The Lost Ones,"['RPG', 'Indie', 'Text-Based', 'Choose Your Own Adventure', 'Interactive Fiction']",396230.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Assassin’s Creed® Chronicles: China,"['Assassin', 'Action', 'Female Protagonist', 'Stealth', '2.5D', 'Adventure', 'Parkour', 'Side Scroller', 'Platformer', 'Singleplayer', 'Historical', '2D', 'Open World']",354380.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Recourse,"['Puzzle-Platformer', 'Puzzle', 'Indie', 'Casual', 'Adventure', 'Local Co-Op']",413540.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",ABO MANDO,"['Action', 'Indie', 'Adventure', 'Platformer']",429950.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Heroes Rise: HeroFall,"['Indie', 'RPG', 'Text-Based', 'Choose Your Own Adventure', 'Female Protagonist', 'Interactive Fiction', 'Superhero']",312300.0
", ', A, d, v, e, n, t, u, r, e, ', ",Sherlock Holmes: The Mystery of the Mummy,"['Adventure', 'Point & Click', 'Detective', 'Mystery', 'First-Person']",11130.0
", ', A, c, t, i, o, n, ', ",PAC-MAN MUSEUM™ - Ms. PAC-MAN™ DLC,['Action'],255750.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Aerofly FS 2 - USA Utah,"['Simulation', 'Indie']",611210.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Master of Mayhem Soundtrack,"['Action', 'Indie']",602390.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Seasteader,"['Strategy', 'Simulation', 'Indie', 'Economy', 'City Builder', 'Resource Management', 'Management']",592550.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Beetle Uprising,"['Early Access', 'Strategy', 'Indie', 'Simulation']",662680.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ","Kivi, Toilet and Shotgun","['Indie', 'Casual', 'Action', 'Adventure', 'Pixel Graphics']",428950.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Dead Acres,"['Early Access', 'Casual', 'Indie', 'Action', 'Adventure', 'Strategy', 'Zombies', 'Multiplayer', 'Tower Defense', 'Survival']",404550.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Need For Drink,"['Action', 'Casual', 'Adventure', 'Simulation', 'Multiplayer', 'Indie', 'Funny', 'First-Person', 'Singleplayer']",613730.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Ruthless Safari,"['Action', 'Indie']",685790.0
", ', A, c, t, i, o, n, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",SPINGUN,"['Action', 'Casual', 'Indie', ""Shoot 'Em Up"", '2D', 'Space', 'Arcade', 'Bullet Hell', 'Flight', 'Shooter', 'Singleplayer', 'Fast-Paced', 'Great Soundtrack', 'Difficult', 'Family Friendly', 'Character Customization', 'Retro', 'Stylized', 'Replay Value', 'Controller']",548230.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Skullgirls: Squigly,"['Indie', 'Action', 'Fighting', '2D Fighter', 'Anime']",245174.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",White Day - Apple School Uniform - Sung-A Kim,"['Action', 'Adventure', 'Indie']",687050.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - 0one's Colorprints #5: Sewers Below (Map Pack),"['Strategy', 'RPG', 'Indie']",612500.0
", ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Crumbled World,"['Early Access', 'Strategy', 'Indie', 'Tower Defense']",542910.0
", ', A, c, t, i, o, n, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', R, P, G, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Phoenix Dynasty 2,"['Early Access', 'Massively Multiplayer', 'Free to Play', 'RPG', 'Action', 'MMORPG', 'PvP']",621880.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Train Simulator: Union Pacific Heritage SD70ACes Loco Add-On,['Simulation'],222596.0
", ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Might & Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack,"['Strategy', 'RPG']",48231.0
", ', I, n, d, i, e, ', ",Metrocide,"['Indie', 'Cyberpunk', 'Stealth', 'Top-Down', 'Shooter']",313130.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Lines by Nestor Yavorskyy,"['Casual', 'Indie', 'Strategy', 'Puzzle', 'Abstract', 'Stylized', 'Minimalist', 'Singleplayer', 'Relaxing', 'Atmospheric']",724740.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",8-Bit Adventures: The Forgotten Journey Remastered Edition Demo,"['Adventure', 'RPG', 'Indie']",370530.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Flight 787 - Advanced,"['Simulation', 'Flight']",490380.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Crea,"['Sandbox', 'RPG', '2D', 'Adventure', 'Crafting', 'Survival', 'Indie', 'Multiplayer', 'Action', 'Pixel Graphics', 'Building', 'Open World', 'Co-op', 'Side Scroller', 'Moddable', 'Platformer', 'Singleplayer', 'Memes', 'Great Soundtrack']",280520.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Hotel Giant 2,"['Simulation', 'Management']",38230.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Ratz Instagib – Original Soundtrack,"['Action', 'Indie']",347070.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Астролорды: Исследователь,"['Strategy', 'Massively Multiplayer', 'Indie', 'Free to Play']",485170.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Empire TV Tycoon Soundtrack,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Great Soundtrack']",412430.0
", ', S, p, o, r, t, s, ', ",Total Extreme Wrestling,"['Sports', 'Wrestling', 'Management']",529700.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Dawn's Light 2,"['Indie', 'RPG', 'Adventure', 'Strategy', 'RPGMaker']",532090.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",OneShot Solstice OST,"['Adventure', 'Indie', 'Casual']",620370.0
", ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, p, o, r, t, s, ', ",Zaccaria Pinball - Soccer Kings Table,"['Free to Play', 'Casual', 'Simulation', 'Sports']",478037.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Super Meat Shooter - Happy Meat Winter,"['Action', 'Adventure', 'Indie']",761231.0
", ', S, t, r, a, t, e, g, y, ', ",Magic 2013 “Celestial Light” Deck Key,['Strategy'],97360.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - 1 on 1 Adventures #10: Vengeance of Olindor (3.5E),"['Strategy', 'RPG', 'Indie']",554480.0
", ', E, d, u, c, a, t, i, o, n, ', ,,  , ', S, o, f, t, w, a, r, e,  , T, r, a, i, n, i, n, g, ', ",Hazard Perception Test UK 2016/17 Bundle - Driving Test Success,"['Education', 'Software Training']",452950.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Savant - Protos (Soundtrack),"['Action', 'Indie']",657360.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, a, c, i, n, g, ', ",Running Gods,"['Casual', 'Indie', 'Adventure', 'Action', 'Racing']",496320.0
", ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Blocksworld,"['Early Access', 'Free to Play', 'Simulation', 'Multiplayer', 'Indie', 'Casual', 'Sandbox', 'Building', 'Open World']",642390.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Etherlords II,"['RPG', 'Card Game', 'Turn-Based Strategy', 'Strategy', 'Turn-Based', 'Fantasy', 'Turn-Based Tactics', 'Tactical', 'Adventure', 'Classic', 'Indie', 'Atmospheric', 'Singleplayer', 'Great Soundtrack', 'Magic']",270790.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Ghost 1.0 - Soundtrack,"['Action', 'Adventure', 'Indie']",488750.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Bullshot,"['Indie', 'Action', 'Retro', 'Platformer', 'Arcade', 'Space', 'Singleplayer', 'Great Soundtrack', ""Shoot 'Em Up"", 'Comedy', 'Funny', 'Dark Humor', 'Dystopian', 'Difficult', 'Zombies', 'Sci-fi', 'Classic', 'Robots', 'Metroidvania', 'Adventure']",436530.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Extravaganza Rising,"['Adventure', 'Indie', 'RPG', 'Strategy', 'RPGMaker']",501030.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith - Pearl Jam - Alive,"['Casual', 'Simulation']",222074.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Survivalist Demo,"['Strategy', 'Action', 'Adventure', 'RPG', 'Indie', 'Simulation']",341480.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",WAKFU - Chaos Pack,"['Massively Multiplayer', 'RPG', 'Strategy', 'Adventure', 'Free to Play']",704540.0
", ', S, t, r, a, t, e, g, y, ', ",COH 2 - German Skin: (M) Four Color Disruptive Pattern,['Strategy'],231484.0
", ', A, n, i, m, a, t, i, o, n,  , &, a, m, p, ;,  , M, o, d, e, l, i, n, g, ', ,,  , ', U, t, i, l, i, t, i, e, s, ', ",IPackThat Commercial Edition Upgrade,"['Utilities', 'Animation & Modeling']",366930.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Influent DLC - Svenska [Learn Swedish],"['Indie', 'Simulation', 'Strategy']",286965.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ",Midsummer Night - OST,"['Adventure', 'Casual']",497750.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Middle-earth: Shadow of Mordor - The Bright Lord,"['Action', 'Adventure']",318420.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Worlds,"['Indie', 'Adventure', 'Action', 'Stealth']",304850.0
", ', S, t, r, a, t, e, g, y, ', ",Duels of the Planeswalkers Gold Deck Bundle,['Strategy'],49409.0
", ', A, c, t, i, o, n, ', ,,  , ', C, a, s, u, a, l, ', ",RoboZone,"['Action', 'Casual']",668460.0
", ', I, n, d, i, e, ', ",Madcap Castle,"['Indie', 'GameMaker']",684230.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Artbook and OST,"['Action', 'Adventure', 'Indie']",325590.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",FSX Steam Edition: Cessna 182 Skylane RG II Add-On,['Simulation'],500235.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Storms of Shambhala,"['Strategy', 'Casual', 'Indie', 'Adventure', 'Action', 'Card Game', 'Mythology', 'Turn-Based Strategy', 'Turn-Based Tactics']",686580.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Battlepaths,"['RPG', 'Indie', 'Turn-Based', '2D']",296050.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Red Death,"['Action', 'Indie', ""Shoot 'Em Up"", 'Bullet Hell']",591560.0
", ', A, c, t, i, o, n, ', ",Shadow Ops: Red Mercury,"['Action', 'FPS', 'First-Person', 'Shooter']",286770.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Adventures of Pip,"['Action', 'Indie', 'Adventure', 'Platformer', 'Retro', 'Pixel Graphics', 'Puzzle-Platformer', 'Kickstarter', 'Puzzle', '2D', 'Great Soundtrack']",303550.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",A Matter of Murder - Soundtrack,"['Adventure', 'Indie', 'Casual']",676050.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Zup! 7,"['Indie', 'Casual', 'Puzzle', 'Minimalist', 'Physics', 'Short', 'Relaxing']",658560.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 – AFI - “Miss Murder”,"['Casual', 'Simulation']",271472.0
", ', A, c, t, i, o, n, ', ",PAC-MAN 256,"['Action', 'Arcade', 'Casual', 'Retro', 'Multiplayer', 'Singleplayer', 'Local Multiplayer', 'Memes', '4 Player Local', 'Local Co-Op']",455400.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Pastelia Stories,"['Early Access', 'RPG', 'Adventure', 'Strategy', 'Indie', 'JRPG', 'Anime', 'Turn-Based', 'Open World', 'Singleplayer', 'Turn-Based Strategy', 'Story Rich', 'Turn-Based Combat', 'Dungeon Crawler', 'Visual Novel', 'Great Soundtrack', 'Exploration', 'Sandbox', 'Atmospheric', 'Satire']",486690.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",The Slimeking's Tower,"['Early Access', 'Indie', 'Adventure', 'Action', 'RPG', 'Rogue-like', 'Rogue-lite']",458660.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Burstfire,"['Action', 'FPS', 'Shooter', 'Free to Play', 'Indie', 'Multiplayer', 'Tactical', 'Online Co-Op', 'First-Person', 'Strategy']",349580.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Savage Suzerain: Dogs Of Hades (Savage Worlds),"['Strategy', 'RPG', 'Indie', 'Classic', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Utilities', 'Party-Based RPG', 'Story Rich', 'Alternate History']",762060.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ","I, Gladiator - Soundtracks","['Action', 'Adventure', 'RPG', 'Indie']",359500.0
", ', A, c, t, i, o, n, ', ",Senko no Ronde 2 - Rounder Karel,['Action'],698224.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith - Queen - Keep Yourself Alive,"['Casual', 'Simulation']",206146.0
", ', A, c, t, i, o, n, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Block N Load - 560 Platinum Bar Pack,"['Action', 'Massively Multiplayer', 'Strategy', 'Free to Play']",400842.0
", ', D, e, s, i, g, n,  , &, a, m, p, ;,  , I, l, l, u, s, t, r, a, t, i, o, n, ', ,,  , ', W, e, b,  , P, u, b, l, i, s, h, i, n, g, ', ",RPG Maker VX Ace - High Fantasy Main Party Pack 1,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Fantasy', 'Game Development', 'RPG']",249921.0
", ', R, a, c, i, n, g, ', ",F1 Race Stars - China Track,['Racing'],220813.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Disposable Heroes: Fantasy 4E (Token Pack),"['Strategy', 'RPG', 'Indie']",684140.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Wishmere Original Soundtrack,"['Action', 'Indie']",723040.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Shelter Soundtrack,"['Adventure', 'Indie']",328110.0
", ', A, c, t, i, o, n, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Tactics: Bludgeons Blessing,"['Strategy', 'Action', 'Simulation', 'RTS', 'War', 'Naval']",517500.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Aliens X,"['Action', 'Indie', 'Arcade', 'Retro', 'Singleplayer', '2D', 'Pixel Graphics', 'GameMaker', 'Fast-Paced']",685230.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Affairs of the Court: Choice of Romance - Play as the Consort,"['Adventure', 'RPG', 'Indie']",492390.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Awesome Metal Detecting,"['Simulation', 'Action', 'Massively Multiplayer', 'Indie']",582810.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",M1 Soundtrack,"['Action', 'Adventure', 'Indie', 'Casual']",677360.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Slime Rancher: Original Soundtrack,"['Indie', 'Adventure', 'Action', 'Simulation']",671160.0
", ', A, d, v, e, n, t, u, r, e, ', ",A Stroke of Fate: Operation Valkyrie,"['Adventure', 'Point & Click']",10240.0
", ', A, c, t, i, o, n, ', ",Kane & Lynch 2: Dog Days,"['Action', 'Co-op', 'Third-Person Shooter', 'Crime', 'Shooter', 'Third Person', 'Short', 'Atmospheric', 'Heist', 'Violent', 'Multiplayer', 'Singleplayer', 'Mature', 'Story Rich', 'Adventure', 'Nudity', 'Open World']",28000.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Shantae: Friends to the End,"['Action', 'Adventure', 'Indie']",686710.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Alchemist's Awakening,"['Early Access', 'Indie', 'Action', 'Sandbox', 'Crafting', 'Open World', 'Survival', 'Fantasy', 'Magic', 'First-Person']",431450.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Blood Ties,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual', 'RPGMaker']",544870.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",FSX: Steam Edition - FS2Crew Airbus Tools,['Simulation'],609821.0
", ', A, c, t, i, o, n, ', ,,  , ', R, a, c, i, n, g, ', ",Trials Evolution: Gold Edition,"['Racing', 'Action', 'Multiplayer', 'Level Editor', 'Platformer', 'Difficult', 'Local Multiplayer', 'Sports', 'Simulation']",220160.0
", ', A, c, t, i, o, n, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ",Wilson Chronicles,"['Free to Play', 'Action', 'Indie', 'FPS', 'Mod', 'Singleplayer', 'Multiplayer', 'First-Person', 'Zombies']",313240.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Brigands (Token Pack),"['Strategy', 'RPG', 'Indie']",636210.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Adventure Pack: Thieves Guild (Map and Token Pack),"['Strategy', 'RPG', 'Indie']",548750.0
", ', A, d, v, e, n, t, u, r, e, ', ",The Men of Yoshiwara: Ohgiya,"['Adventure', 'Otome', 'Visual Novel', 'Anime']",447200.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Male #1 + Starter Pack for Arcane (pre)Raise,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual']",609794.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Астролорды: Пакет боев (MOBA - две станции 25),"['Strategy', 'Massively Multiplayer', 'Indie', 'Free to Play']",428770.0
", ', I, n, d, i, e, ', ",Road Not Taken,"['Indie', 'Puzzle', 'Rogue-like', 'Adventure', 'Turn-Based', 'Cute', 'Atmospheric', 'Difficult']",293740.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Compass Point 01: Gnome Crystal Mine (3.5E),"['Strategy', 'RPG', 'Indie']",603170.0
", ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Imperium Romanum Gold Edition,"['Strategy', 'Simulation', 'City Builder', 'Rome', 'Singleplayer']",23400.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",FSX: Steam Edition - Manhattan X Add-On,['Simulation'],343956.0
", ', R, P, G, ', ",The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Pack 3,['RPG'],605352.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",ASTRONEER (Original Soundtrack),"['Adventure', 'Indie']",571010.0
", ', A, u, d, i, o,  , P, r, o, d, u, c, t, i, o, n, ', ,,  , ', U, t, i, l, i, t, i, e, s, ', ",Rytmik Studio Supporter Pack,"['Utilities', 'Audio Production']",741540.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (PFRPG),"['Strategy', 'RPG', 'Indie']",575260.0
", ', A, c, t, i, o, n, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Nova Blitz,"['Free to Play', 'Card Game', 'Strategy', 'Action', 'Massively Multiplayer', 'Indie']",388370.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ",Sniper Elite: Nazi Zombie Army 2,"['Zombies', 'Action', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Sniper', 'Horror', 'World War II', 'Shooter', 'Multiplayer', 'Bullet Time', 'Survival', 'Online Co-Op', 'Gore', 'Singleplayer', 'FPS', 'Third Person', 'Survival Horror', 'Strategy', 'Stealth']",247910.0
